dists
1344.16916309603
275.553508624652
186.641519179187
415.956875214006
629.629131998857
465.05497894371
267.662333646458
365.878247985515
1985.40186913264
444.03307881094
82.4744077796742
97.3131991404956
58.2918038908018
221.401981657559
220.094439064721
397.052571127103
493.100523477068
524.730073816137
541.633536121188
388.330279694469
178.237534948059
427.120320043691
271.235495792473
45.0222966647139
190.558349628497
629.787290029165
402.576956992803
162.774871985628
569.881074676547
360.906335906494
1751.41968524868
153.347041320041
192.876299933786
447.859404561686
390.815242780468
469.128540561379
7008.32366866331
121.861821642706
4923.36823812993
221.708803061158
267.911430025248
38.2313194960749
45.7893716965062
1636.29252897711
71.4076615714714
176.002351441648
212.438070901613
119.316788704897
216.957094713557
3298.61592314479
97.8255825151695
911.799573635397
113.795312706557
2509.6011211838
156.842854798639
2103.38571098095
116.184459571465
118.836940658461
292.888628770383
455.314776994412
230.436471175859
318.342868290167
196.099124158638
101.489319378196
356.748600624286
594.52536357027
527.261129257889
276.335715204332
543.431817237133
276.569816588707
271.235495792473
132.619508490904
618.408467551089
68.6424927987569
236.273617269827
272.320304750583
226.293355690915
629.803120146025
3601.52955065539
966.805477369413
6662.77272633433
77.7849743030076
458.53958240681
422.829936311577
363.899890042795
1111.06236965412
285.84383496904
215.738559250827
7697.70314886521
227.576710893649
442.067367251653
1280.09172310027
129.791450779773
4970.69766878668
1596.62063173062
186.221835360461
238.537297825906
6125.55144066072
183.647468448707
86.0406688855655
607.587884184299
356.748600624286
466.366238021263
275.45337915241
1751.41968524868
219.660203110135
175.25117040616
238.191899125236
214.434100044585
971.323787462259
270.654403672922
598.671793730925
2520.72597318866
426.640112751276
215.745670547533
319.284520120622
283.588572742909
586.486074721484
2589.97732144362
389.898676057561
376.231470601256
2063.98178048532
154.784950816345
910.665517725076
293.454867710246
84.2723862782835
204.240046198295
194.030001863347
317.025120647683
59.2506666878985
971.323787462259
789.107003967407
107.452267873186
6559.92742482874
312.560992097101
181.863927997144
277.632856647828
902.880390348126
147.686780146882
373.259130213308
351.771676994364
